,DEL,INS,OK,SUB,page_num
144,14.0,18.0,160.0,66.0,152.0
145,16.0,19.0,174.0,70.0,153.0
146,15.0,13.0,153.0,76.0,154.0
147,17.0,23.0,136.0,93.0,155.0
148,15.0,20.0,141.0,71.0,156.0
149,15.0,16.0,166.0,64.0,157.0
150,13.0,10.0,142.0,55.0,158.0
151,27.0,17.0,146.0,49.0,159.0
152,20.0,19.0,154.0,80.0,160.0
153,18.0,17.0,160.0,60.0,161.0
154,14.0,22.0,171.0,60.0,162.0
155,9.0,16.0,181.0,55.0,163.0
156,12.0,16.0,166.0,67.0,164.0
157,14.0,12.0,157.0,90.0,165.0
158,12.0,14.0,179.0,61.0,166.0
159,13.0,13.0,148.0,62.0,167.0
160,6.0,12.0,143.0,63.0,168.0
161,12.0,17.0,179.0,65.0,169.0
162,13.0,19.0,171.0,78.0,170.0
163,10.0,29.0,146.0,92.0,171.0
164,17.0,29.0,146.0,80.0,172.0
165,17.0,17.0,176.0,79.0,173.0
166,9.0,13.0,187.0,59.0,174.0
167,18.0,25.0,170.0,73.0,175.0
168,14.0,24.0,144.0,89.0,176.0
169,9.0,12.0,149.0,47.0,177.0
170,9.0,15.0,134.0,65.0,178.0
171,22.0,28.0,149.0,78.0,179.0
172,19.0,23.0,169.0,55.0,180.0
173,36.0,36.0,152.0,62.0,181.0
174,16.0,7.0,159.0,72.0,182.0
175,12.0,16.0,155.0,60.0,183.0
176,29.0,27.0,170.0,69.0,184.0
177,25.0,19.0,149.0,76.0,185.0
178,19.0,19.0,154.0,84.0,186.0
179,30.0,32.0,130.0,95.0,187.0
180,5.0,13.0,47.0,20.0,188.0
