,DEL,INS,OK,SUB,page_num
145,11.0,17.0,175.0,43.0,156.0
146,3.0,0.0,,2.0,157.0
147,19.0,29.0,133.0,67.0,158.0
148,11.0,28.0,172.0,60.0,159.0
149,16.0,29.0,194.0,55.0,160.0
150,13.0,21.0,174.0,53.0,161.0
151,10.0,35.0,139.0,47.0,162.0
152,25.0,27.0,116.0,62.0,163.0
153,6.0,12.0,68.0,20.0,164.0
154,3.0,1.0,,2.0,165.0
155,15.0,22.0,107.0,58.0,166.0
156,27.0,36.0,146.0,52.0,167.0
157,23.0,38.0,160.0,68.0,168.0
158,8.0,18.0,203.0,68.0,169.0
159,12.0,30.0,188.0,71.0,170.0
160,10.0,12.0,113.0,31.0,171.0
161,3.0,0.0,1.0,1.0,173.0
162,15.0,27.0,121.0,48.0,174.0
163,21.0,27.0,107.0,53.0,175.0
164,20.0,26.0,165.0,38.0,176.0
165,18.0,31.0,96.0,37.0,177.0
166,18.0,26.0,159.0,43.0,178.0
167,0.0,258.0,2.0,3.0,179.0
168,22.0,31.0,133.0,47.0,180.0
169,21.0,35.0,154.0,52.0,181.0
170,15.0,20.0,158.0,29.0,182.0
171,12.0,16.0,121.0,32.0,183.0
172,23.0,25.0,116.0,35.0,186.0
173,15.0,17.0,215.0,42.0,187.0
174,20.0,33.0,157.0,51.0,188.0
175,24.0,26.0,141.0,38.0,189.0
176,16.0,30.0,153.0,58.0,190.0
177,15.0,18.0,157.0,54.0,191.0
178,27.0,35.0,156.0,49.0,192.0
179,24.0,27.0,153.0,58.0,193.0
180,12.0,13.0,64.0,20.0,194.0
181,0.0,0.0,,1.0,195.0
182,27.0,31.0,132.0,68.0,196.0
183,19.0,23.0,163.0,93.0,197.0
184,25.0,24.0,183.0,52.0,198.0
185,18.0,26.0,165.0,52.0,199.0
186,20.0,30.0,112.0,61.0,200.0
187,26.0,36.0,78.0,87.0,201.0
188,27.0,32.0,130.0,38.0,202.0
189,18.0,32.0,145.0,46.0,203.0
190,18.0,41.0,153.0,71.0,204.0
191,19.0,31.0,111.0,67.0,205.0
