,DEL,INS,OK,SUB,page_num
145,14.0,19.0,187.0,28.0,156.0
146,3.0,0.0,,2.0,157.0
147,19.0,27.0,160.0,40.0,158.0
148,12.0,22.0,203.0,28.0,159.0
149,20.0,29.0,216.0,29.0,160.0
150,17.0,21.0,196.0,27.0,161.0
151,14.0,39.0,145.0,37.0,162.0
152,27.0,25.0,139.0,37.0,163.0
153,8.0,14.0,75.0,11.0,164.0
154,3.0,0.0,,2.0,165.0
155,18.0,22.0,125.0,37.0,166.0
156,31.0,38.0,153.0,41.0,167.0
157,27.0,36.0,195.0,29.0,168.0
158,8.0,10.0,234.0,37.0,169.0
159,13.0,24.0,216.0,42.0,170.0
160,8.0,9.0,118.0,28.0,171.0
161,3.0,2.0,1.0,1.0,173.0
162,18.0,18.0,125.0,41.0,174.0
163,23.0,22.0,136.0,22.0,175.0
164,20.0,27.0,174.0,29.0,176.0
165,21.0,26.0,107.0,23.0,177.0
166,17.0,21.0,173.0,30.0,178.0
167,0.0,252.0,2.0,3.0,179.0
168,21.0,32.0,157.0,24.0,180.0
169,18.0,33.0,172.0,37.0,181.0
170,16.0,19.0,171.0,15.0,182.0
171,12.0,20.0,133.0,20.0,183.0
172,22.0,30.0,125.0,27.0,186.0
173,13.0,24.0,226.0,33.0,187.0
174,25.0,25.0,177.0,26.0,188.0
175,28.0,24.0,150.0,25.0,189.0
176,20.0,38.0,162.0,45.0,190.0
177,17.0,19.0,175.0,34.0,191.0
178,29.0,32.0,172.0,31.0,192.0
179,22.0,22.0,170.0,43.0,193.0
180,12.0,13.0,64.0,20.0,194.0
181,0.0,0.0,,1.0,195.0
182,23.0,23.0,136.0,68.0,196.0
183,24.0,24.0,166.0,85.0,197.0
184,26.0,28.0,203.0,31.0,198.0
185,17.0,26.0,182.0,36.0,199.0
186,25.0,25.0,120.0,48.0,200.0
187,28.0,30.0,91.0,72.0,201.0
188,31.0,37.0,131.0,33.0,202.0
189,20.0,27.0,150.0,39.0,203.0
190,21.0,43.0,148.0,73.0,204.0
