,DEL,INS,OK,SUB,page_num
145,12.0,17.0,190.0,27.0,156.0
146,3.0,0.0,,2.0,157.0
147,19.0,26.0,154.0,46.0,158.0
148,13.0,28.0,202.0,28.0,159.0
149,16.0,29.0,225.0,24.0,160.0
150,13.0,23.0,199.0,28.0,161.0
151,11.0,37.0,151.0,34.0,162.0
152,24.0,29.0,147.0,32.0,163.0
153,6.0,14.0,75.0,13.0,164.0
154,3.0,1.0,,2.0,165.0
155,14.0,24.0,122.0,44.0,166.0
156,27.0,38.0,164.0,34.0,167.0
157,24.0,36.0,191.0,36.0,168.0
158,7.0,20.0,223.0,49.0,169.0
159,13.0,30.0,212.0,46.0,170.0
160,10.0,13.0,119.0,25.0,171.0
161,3.0,1.0,1.0,1.0,173.0
162,16.0,24.0,130.0,38.0,174.0
163,23.0,32.0,127.0,31.0,175.0
164,20.0,30.0,178.0,25.0,176.0
165,20.0,36.0,103.0,28.0,177.0
166,16.0,29.0,176.0,28.0,178.0
167,0.0,265.0,2.0,3.0,179.0
168,22.0,37.0,153.0,27.0,180.0
169,19.0,38.0,168.0,40.0,181.0
170,16.0,24.0,165.0,21.0,182.0
171,11.0,15.0,143.0,11.0,183.0
172,24.0,29.0,124.0,26.0,186.0
173,14.0,19.0,233.0,25.0,187.0
174,21.0,31.0,171.0,36.0,188.0
175,24.0,26.0,152.0,27.0,189.0
176,17.0,29.0,176.0,34.0,190.0
177,15.0,20.0,169.0,42.0,191.0
178,27.0,36.0,171.0,34.0,192.0
179,25.0,29.0,166.0,44.0,193.0
180,11.0,14.0,69.0,16.0,194.0
181,0.0,0.0,,1.0,195.0
182,27.0,34.0,132.0,68.0,196.0
183,21.0,29.0,166.0,88.0,197.0
184,26.0,26.0,198.0,36.0,198.0
185,20.0,27.0,176.0,39.0,199.0
186,19.0,30.0,122.0,52.0,200.0
187,27.0,37.0,82.0,82.0,201.0
188,27.0,34.0,135.0,33.0,202.0
189,18.0,32.0,154.0,37.0,203.0
190,20.0,50.0,155.0,67.0,204.0
191,19.0,31.0,129.0,49.0,205.0
192,26.0,39.0,168.0,38.0,206.0
193,13.0,25.0,160.0,36.0,207.0
194,48.0,49.0,105.0,47.0,208.0
195,30.0,29.0,121.0,60.0,209.0
196,15.0,19.0,135.0,31.0,210.0
197,0.0,0.0,,2.0,211.0
198,3.0,18.0,165.0,46.0,212.0
199,40.0,49.0,93.0,71.0,213.0
200,33.0,36.0,129.0,35.0,214.0
201,30.0,37.0,164.0,29.0,215.0
202,34.0,48.0,137.0,52.0,216.0
203,29.0,32.0,54.0,35.0,217.0
204,0.0,0.0,,1.0,219.0
205,52.0,45.0,102.0,77.0,220.0
206,32.0,38.0,144.0,75.0,221.0
207,14.0,27.0,212.0,43.0,222.0
208,27.0,44.0,172.0,53.0,223.0
209,11.0,32.0,158.0,83.0,224.0
210,12.0,16.0,35.0,32.0,225.0
