,DEL,INS,OK,SUB,page_num
0,1.0,7.0,244.0,21.0,126.0
1,1.0,11.0,267.0,31.0,127.0
2,1.0,5.0,252.0,9.0,128.0
3,3.0,3.0,297.0,13.0,129.0
4,2.0,9.0,269.0,28.0,130.0
5,1.0,8.0,212.0,26.0,131.0
6,0.0,15.0,245.0,32.0,132.0
7,2.0,12.0,236.0,22.0,133.0
8,7.0,10.0,225.0,21.0,134.0
9,4.0,7.0,244.0,24.0,135.0
10,4.0,13.0,247.0,32.0,136.0
11,6.0,10.0,257.0,22.0,137.0
12,2.0,9.0,237.0,25.0,138.0
13,4.0,5.0,246.0,20.0,139.0
14,1.0,12.0,231.0,21.0,140.0
15,5.0,15.0,218.0,29.0,141.0
16,0.0,4.0,202.0,15.0,142.0
17,2.0,10.0,268.0,27.0,143.0
18,2.0,13.0,240.0,22.0,144.0
19,0.0,6.0,259.0,20.0,145.0
20,1.0,11.0,262.0,23.0,146.0
21,1.0,4.0,251.0,20.0,147.0
22,2.0,23.0,221.0,37.0,148.0
23,3.0,12.0,246.0,23.0,149.0
24,1.0,7.0,264.0,23.0,150.0
25,2.0,7.0,281.0,15.0,151.0
26,4.0,14.0,250.0,18.0,152.0
27,3.0,7.0,94.0,13.0,153.0
28,0.0,9.0,156.0,15.0,154.0
29,4.0,15.0,238.0,30.0,155.0
30,3.0,8.0,258.0,24.0,156.0
31,2.0,9.0,282.0,33.0,157.0
32,6.0,13.0,233.0,54.0,158.0
33,0.0,9.0,249.0,26.0,159.0
34,3.0,10.0,258.0,23.0,160.0
35,3.0,8.0,284.0,18.0,161.0
36,4.0,5.0,220.0,20.0,162.0
37,5.0,17.0,266.0,42.0,163.0
38,3.0,5.0,248.0,21.0,164.0
39,1.0,4.0,77.0,7.0,165.0
40,0.0,6.0,159.0,21.0,166.0
41,5.0,18.0,290.0,39.0,167.0
42,0.0,4.0,85.0,7.0,168.0
43,4.0,2.0,159.0,10.0,169.0
44,4.0,22.0,256.0,34.0,170.0
45,7.0,13.0,214.0,34.0,171.0
46,3.0,16.0,271.0,30.0,172.0
47,2.0,12.0,237.0,41.0,173.0
48,0.0,12.0,228.0,32.0,174.0
49,8.0,12.0,216.0,37.0,175.0
50,2.0,8.0,273.0,26.0,176.0
51,4.0,6.0,242.0,18.0,177.0
52,4.0,6.0,186.0,22.0,178.0
53,2.0,12.0,211.0,28.0,179.0
