,DEL,INS,OK,SUB,page_num
144,12.0,11.0,89.0,53.0,153.0
145,21.0,14.0,96.0,53.0,154.0
146,15.0,6.0,81.0,72.0,155.0
147,23.0,13.0,82.0,72.0,156.0
148,25.0,20.0,44.0,95.0,157.0
149,20.0,18.0,70.0,76.0,158.0
150,31.0,25.0,98.0,70.0,159.0
151,29.0,32.0,77.0,74.0,160.0
152,21.0,24.0,97.0,64.0,161.0
153,37.0,21.0,72.0,87.0,162.0
154,22.0,18.0,79.0,76.0,163.0
155,27.0,18.0,74.0,77.0,164.0
156,18.0,20.0,76.0,84.0,165.0
157,0.0,1.0,24.0,3.0,166.0
158,9.0,10.0,68.0,46.0,167.0
159,12.0,15.0,94.0,62.0,168.0
160,15.0,18.0,85.0,74.0,169.0
161,18.0,9.0,85.0,64.0,170.0
162,10.0,10.0,98.0,53.0,171.0
163,12.0,14.0,87.0,60.0,172.0
164,19.0,12.0,80.0,57.0,173.0
165,2.0,3.0,36.0,20.0,174.0
166,13.0,15.0,71.0,57.0,175.0
167,25.0,12.0,90.0,61.0,176.0
168,25.0,18.0,70.0,96.0,177.0
169,12.0,13.0,92.0,73.0,178.0
170,19.0,15.0,111.0,69.0,179.0
171,16.0,15.0,94.0,62.0,180.0
172,19.0,16.0,74.0,81.0,181.0
173,10.0,6.0,113.0,37.0,182.0
174,16.0,12.0,58.0,51.0,183.0
175,24.0,16.0,68.0,85.0,184.0
176,19.0,13.0,80.0,78.0,185.0
