,DEL,INS,OK,SUB,page_num
145,15.0,19.0,165.0,49.0,156.0
146,3.0,0.0,,2.0,157.0
147,19.0,24.0,142.0,58.0,158.0
148,13.0,19.0,166.0,64.0,159.0
149,19.0,26.0,185.0,61.0,160.0
150,16.0,22.0,181.0,43.0,161.0
151,12.0,35.0,130.0,54.0,162.0
152,29.0,28.0,116.0,58.0,163.0
153,10.0,12.0,62.0,22.0,164.0
154,3.0,0.0,,2.0,165.0
155,15.0,20.0,116.0,49.0,166.0
156,31.0,40.0,142.0,52.0,167.0
157,27.0,37.0,161.0,63.0,168.0
158,6.0,13.0,214.0,59.0,169.0
159,15.0,24.0,190.0,66.0,170.0
160,10.0,12.0,109.0,35.0,171.0
161,3.0,0.0,1.0,1.0,173.0
162,18.0,17.0,116.0,50.0,174.0
163,21.0,24.0,116.0,44.0,175.0
164,22.0,26.0,165.0,36.0,176.0
165,19.0,28.0,97.0,35.0,177.0
166,17.0,19.0,157.0,46.0,178.0
167,0.0,253.0,2.0,3.0,179.0
168,22.0,30.0,134.0,46.0,180.0
169,17.0,30.0,163.0,47.0,181.0
170,16.0,19.0,158.0,28.0,182.0
171,13.0,17.0,117.0,35.0,183.0
172,21.0,27.0,113.0,40.0,186.0
173,15.0,21.0,207.0,50.0,187.0
174,23.0,23.0,159.0,46.0,188.0
175,28.0,23.0,136.0,39.0,189.0
176,19.0,37.0,144.0,64.0,190.0
177,16.0,16.0,158.0,52.0,191.0
178,30.0,29.0,152.0,50.0,192.0
179,22.0,22.0,159.0,54.0,193.0
180,14.0,11.0,56.0,26.0,194.0
181,0.0,0.0,,1.0,195.0
182,24.0,21.0,126.0,77.0,196.0
183,27.0,25.0,159.0,89.0,197.0
184,26.0,29.0,183.0,51.0,198.0
185,17.0,25.0,165.0,53.0,199.0
186,25.0,27.0,112.0,56.0,200.0
187,28.0,30.0,75.0,88.0,201.0
188,29.0,36.0,123.0,43.0,202.0
189,22.0,27.0,141.0,46.0,203.0
190,20.0,43.0,146.0,76.0,204.0
191,23.0,32.0,103.0,71.0,205.0
192,26.0,28.0,151.0,55.0,206.0
193,13.0,17.0,152.0,44.0,207.0
194,45.0,42.0,92.0,63.0,208.0
195,27.0,21.0,121.0,63.0,209.0
196,20.0,19.0,118.0,43.0,210.0
197,0.0,1.0,,2.0,211.0
198,43.0,54.0,88.0,73.0,213.0
199,30.0,55.0,115.0,52.0,214.0
200,24.0,49.0,151.0,48.0,215.0
201,35.0,68.0,124.0,64.0,216.0
202,19.0,39.0,42.0,57.0,217.0
203,0.0,0.0,,1.0,219.0
204,59.0,45.0,91.0,81.0,220.0
205,37.0,46.0,126.0,88.0,221.0
206,18.0,36.0,186.0,65.0,222.0
207,26.0,59.0,155.0,71.0,223.0
208,19.0,33.0,142.0,91.0,224.0
209,13.0,20.0,31.0,35.0,225.0
