,DEL,INS,OK,SUB,page_num
144,0.0,11.0,241.0,38.0,145.0
145,0.0,12.0,238.0,48.0,146.0
146,1.0,3.0,243.0,28.0,147.0
147,1.0,17.0,208.0,51.0,148.0
148,2.0,12.0,240.0,30.0,149.0
149,1.0,5.0,253.0,34.0,150.0
150,2.0,8.0,264.0,32.0,151.0
151,4.0,18.0,232.0,36.0,152.0
152,2.0,7.0,91.0,17.0,153.0
153,0.0,9.0,148.0,23.0,154.0
154,6.0,18.0,219.0,47.0,155.0
155,3.0,8.0,246.0,36.0,156.0
156,1.0,8.0,276.0,40.0,157.0
157,7.0,13.0,218.0,68.0,158.0
158,2.0,10.0,227.0,46.0,159.0
159,2.0,6.0,250.0,32.0,160.0
160,2.0,11.0,271.0,32.0,161.0
161,6.0,8.0,208.0,30.0,162.0
162,5.0,18.0,260.0,48.0,163.0
163,2.0,6.0,237.0,33.0,164.0
164,1.0,6.0,76.0,8.0,165.0
165,1.0,4.0,151.0,28.0,166.0
166,7.0,32.0,248.0,79.0,167.0
167,0.0,3.0,83.0,9.0,168.0
168,3.0,2.0,146.0,24.0,169.0
169,4.0,25.0,261.0,29.0,170.0
170,7.0,15.0,201.0,47.0,171.0
171,3.0,20.0,257.0,44.0,172.0
172,3.0,14.0,238.0,39.0,173.0
173,0.0,12.0,225.0,35.0,174.0
174,8.0,13.0,210.0,43.0,175.0
175,1.0,9.0,256.0,44.0,176.0
176,4.0,7.0,233.0,27.0,177.0
177,2.0,11.0,175.0,35.0,178.0
178,2.0,11.0,189.0,50.0,179.0
179,1.0,6.0,255.0,39.0,180.0
180,3.0,12.0,254.0,40.0,181.0
181,3.0,14.0,187.0,46.0,182.0
182,0.0,7.0,153.0,31.0,183.0
183,6.0,10.0,272.0,45.0,184.0
184,3.0,10.0,268.0,39.0,185.0
185,4.0,30.0,234.0,68.0,186.0
186,2.0,18.0,227.0,40.0,187.0
187,3.0,11.0,202.0,38.0,188.0
188,2.0,7.0,45.0,12.0,189.0
189,3.0,12.0,180.0,42.0,190.0
190,4.0,15.0,251.0,49.0,191.0
191,0.0,12.0,211.0,38.0,192.0
192,1.0,7.0,215.0,32.0,193.0
193,2.0,20.0,261.0,44.0,194.0
194,0.0,9.0,139.0,14.0,195.0
195,0.0,7.0,170.0,33.0,196.0
196,0.0,6.0,218.0,36.0,197.0
197,2.0,9.0,262.0,28.0,198.0
198,1.0,9.0,219.0,28.0,199.0
199,0.0,10.0,250.0,42.0,200.0
200,2.0,4.0,266.0,34.0,201.0
201,1.0,3.0,173.0,30.0,202.0
202,3.0,9.0,258.0,38.0,203.0
203,2.0,20.0,267.0,47.0,204.0
204,3.0,7.0,270.0,34.0,205.0
205,1.0,7.0,192.0,34.0,206.0
206,0.0,11.0,170.0,23.0,207.0
207,3.0,16.0,222.0,33.0,208.0
208,3.0,9.0,254.0,33.0,209.0
209,2.0,11.0,237.0,41.0,210.0
210,0.0,12.0,240.0,35.0,211.0
211,1.0,9.0,200.0,38.0,212.0
212,2.0,9.0,243.0,36.0,213.0
213,1.0,12.0,222.0,41.0,214.0
214,3.0,6.0,209.0,39.0,215.0
215,1.0,5.0,91.0,14.0,216.0
216,2.0,3.0,195.0,21.0,217.0
217,0.0,7.0,261.0,36.0,218.0
218,4.0,11.0,225.0,30.0,219.0
219,4.0,6.0,276.0,30.0,220.0
220,1.0,13.0,217.0,38.0,221.0
221,3.0,6.0,141.0,39.0,222.0
222,0.0,8.0,272.0,43.0,223.0
223,0.0,5.0,195.0,30.0,224.0
224,3.0,18.0,260.0,65.0,225.0
225,0.0,4.0,116.0,36.0,226.0
226,1.0,0.0,173.0,27.0,227.0
227,0.0,10.0,237.0,48.0,228.0
228,2.0,18.0,205.0,46.0,229.0
229,1.0,10.0,227.0,37.0,230.0
230,2.0,18.0,220.0,59.0,231.0
231,1.0,9.0,190.0,24.0,232.0
232,53.0,15.0,33.0,24.0,233.0
233,68.0,25.0,56.0,35.0,234.0
234,73.0,33.0,36.0,40.0,235.0
235,76.0,25.0,40.0,29.0,236.0
236,76.0,31.0,54.0,45.0,237.0
237,82.0,18.0,43.0,30.0,238.0
238,72.0,36.0,52.0,33.0,239.0
239,69.0,15.0,39.0,43.0,240.0
240,68.0,34.0,55.0,34.0,241.0
241,69.0,23.0,44.0,34.0,242.0
242,73.0,23.0,48.0,33.0,243.0
243,67.0,32.0,38.0,31.0,244.0
244,78.0,21.0,55.0,26.0,245.0
245,68.0,25.0,33.0,27.0,246.0
