,DEL,INS,OK,SUB,page_num
0,1.0,8.0,238.0,27.0,126.0
1,2.0,11.0,271.0,26.0,127.0
2,1.0,5.0,247.0,14.0,128.0
3,3.0,3.0,299.0,11.0,129.0
4,2.0,8.0,278.0,19.0,130.0
5,3.0,7.0,219.0,17.0,131.0
6,0.0,14.0,246.0,31.0,132.0
7,2.0,12.0,233.0,25.0,133.0
8,7.0,10.0,225.0,21.0,134.0
9,5.0,7.0,243.0,24.0,135.0
10,5.0,14.0,246.0,32.0,136.0
11,5.0,10.0,257.0,23.0,137.0
12,1.0,9.0,242.0,21.0,138.0
13,3.0,5.0,245.0,22.0,139.0
14,1.0,11.0,233.0,19.0,140.0
15,4.0,19.0,222.0,26.0,141.0
16,0.0,7.0,205.0,12.0,142.0
17,3.0,8.0,270.0,24.0,143.0
18,2.0,13.0,243.0,19.0,144.0
19,1.0,7.0,258.0,20.0,145.0
20,1.0,7.0,267.0,18.0,146.0
21,1.0,4.0,251.0,20.0,147.0
22,1.0,19.0,221.0,38.0,148.0
23,2.0,12.0,249.0,21.0,149.0
24,2.0,5.0,267.0,19.0,150.0
25,2.0,7.0,285.0,11.0,151.0
26,5.0,14.0,249.0,18.0,152.0
27,2.0,8.0,94.0,14.0,153.0
28,0.0,9.0,157.0,14.0,154.0
29,4.0,14.0,247.0,21.0,155.0
30,2.0,8.0,260.0,23.0,156.0
31,3.0,10.0,284.0,30.0,157.0
32,11.0,12.0,230.0,52.0,158.0
33,2.0,8.0,251.0,22.0,159.0
34,2.0,7.0,253.0,29.0,160.0
35,1.0,3.0,286.0,18.0,161.0
36,5.0,5.0,219.0,20.0,162.0
37,5.0,18.0,271.0,37.0,163.0
38,2.0,3.0,252.0,18.0,164.0
39,1.0,4.0,77.0,7.0,165.0
40,0.0,4.0,163.0,17.0,166.0
41,7.0,15.0,284.0,43.0,167.0
42,0.0,4.0,87.0,5.0,168.0
43,3.0,2.0,164.0,6.0,169.0
44,3.0,22.0,265.0,26.0,170.0
45,8.0,13.0,214.0,33.0,171.0
46,5.0,18.0,266.0,33.0,172.0
47,2.0,9.0,242.0,36.0,173.0
48,0.0,12.0,232.0,28.0,174.0
49,7.0,11.0,221.0,33.0,175.0
50,1.0,9.0,275.0,25.0,176.0
51,4.0,5.0,244.0,16.0,177.0
52,3.0,6.0,188.0,21.0,178.0
53,2.0,10.0,211.0,28.0,179.0
