,DEL,INS,OK,SUB,page_num
144,5.0,9.0,104.0,45.0,153.0
145,8.0,14.0,108.0,54.0,154.0
146,2.0,12.0,93.0,73.0,155.0
147,16.0,14.0,96.0,65.0,156.0
148,9.0,18.0,64.0,91.0,157.0
149,4.0,11.0,86.0,76.0,158.0
150,21.0,25.0,100.0,78.0,159.0
151,17.0,38.0,86.0,77.0,160.0
152,19.0,29.0,95.0,68.0,161.0
153,18.0,22.0,89.0,89.0,162.0
154,12.0,18.0,91.0,74.0,163.0
155,7.0,15.0,86.0,85.0,164.0
156,12.0,24.0,89.0,77.0,165.0
157,0.0,1.0,24.0,3.0,166.0
158,0.0,4.0,73.0,50.0,167.0
159,2.0,8.0,110.0,56.0,168.0
160,12.0,15.0,89.0,73.0,169.0
161,7.0,13.0,101.0,59.0,170.0
162,4.0,10.0,104.0,53.0,171.0
163,5.0,10.0,99.0,55.0,172.0
164,8.0,11.0,95.0,53.0,173.0
165,1.0,2.0,42.0,15.0,174.0
166,6.0,8.0,83.0,52.0,175.0
167,15.0,16.0,110.0,51.0,176.0
168,7.0,12.0,100.0,84.0,177.0
169,5.0,7.0,102.0,70.0,178.0
170,19.0,22.0,109.0,71.0,179.0
171,9.0,17.0,103.0,60.0,180.0
172,6.0,20.0,86.0,82.0,181.0
173,6.0,4.0,112.0,42.0,182.0
174,3.0,10.0,77.0,45.0,183.0
175,12.0,13.0,89.0,76.0,184.0
176,4.0,10.0,101.0,72.0,185.0
