,DEL,INS,OK,SUB,page_num
144,15.0,20.0,167.0,58.0,152.0
145,18.0,18.0,168.0,74.0,153.0
146,22.0,19.0,149.0,73.0,154.0
147,22.0,24.0,134.0,90.0,155.0
148,16.0,25.0,137.0,74.0,156.0
149,16.0,19.0,167.0,62.0,157.0
150,18.0,11.0,131.0,61.0,158.0
151,29.0,22.0,144.0,49.0,159.0
152,19.0,17.0,163.0,72.0,160.0
153,20.0,21.0,153.0,65.0,161.0
154,16.0,29.0,167.0,62.0,162.0
155,12.0,12.0,188.0,45.0,163.0
156,11.0,14.0,167.0,67.0,164.0
157,16.0,14.0,158.0,87.0,165.0
158,10.0,14.0,186.0,56.0,166.0
159,12.0,16.0,146.0,65.0,167.0
160,14.0,18.0,133.0,65.0,168.0
161,18.0,14.0,162.0,76.0,169.0
162,12.0,11.0,180.0,70.0,170.0
163,12.0,27.0,144.0,92.0,171.0
164,19.0,22.0,146.0,78.0,172.0
165,16.0,16.0,186.0,70.0,173.0
166,8.0,14.0,194.0,53.0,174.0
167,20.0,23.0,176.0,65.0,175.0
168,13.0,23.0,151.0,83.0,176.0
169,10.0,16.0,143.0,52.0,177.0
170,15.0,19.0,122.0,71.0,178.0
171,21.0,22.0,164.0,64.0,179.0
172,20.0,26.0,161.0,62.0,180.0
173,36.0,37.0,147.0,67.0,181.0
174,24.0,9.0,158.0,65.0,182.0
175,13.0,17.0,143.0,71.0,183.0
176,38.0,24.0,169.0,61.0,184.0
177,29.0,16.0,145.0,76.0,185.0
178,20.0,18.0,155.0,82.0,186.0
179,27.0,26.0,134.0,94.0,187.0
180,3.0,13.0,52.0,17.0,188.0
