,DEL,INS,OK,SUB,page_num
144,15.0,14.0,86.0,53.0,153.0
145,22.0,15.0,84.0,64.0,154.0
146,15.0,11.0,74.0,79.0,155.0
147,27.0,17.0,74.0,76.0,156.0
148,27.0,20.0,44.0,93.0,157.0
149,18.0,19.0,69.0,79.0,158.0
150,25.0,22.0,99.0,75.0,159.0
151,27.0,33.0,73.0,80.0,160.0
152,25.0,26.0,93.0,64.0,161.0
153,37.0,23.0,72.0,87.0,162.0
154,21.0,22.0,79.0,77.0,163.0
155,28.0,15.0,69.0,81.0,164.0
156,17.0,23.0,77.0,84.0,165.0
157,1.0,1.0,20.0,6.0,166.0
158,10.0,13.0,65.0,48.0,167.0
159,14.0,17.0,88.0,66.0,168.0
160,16.0,21.0,81.0,77.0,169.0
161,20.0,11.0,78.0,69.0,170.0
162,12.0,10.0,98.0,51.0,171.0
163,13.0,18.0,80.0,66.0,172.0
164,19.0,18.0,70.0,67.0,173.0
165,2.0,3.0,35.0,21.0,174.0
166,13.0,17.0,70.0,58.0,175.0
167,22.0,14.0,89.0,65.0,176.0
168,25.0,19.0,74.0,92.0,177.0
169,11.0,15.0,84.0,82.0,178.0
170,20.0,15.0,111.0,68.0,179.0
171,14.0,17.0,92.0,66.0,180.0
172,17.0,18.0,69.0,88.0,181.0
173,10.0,5.0,107.0,43.0,182.0
174,15.0,11.0,55.0,55.0,183.0
175,25.0,17.0,71.0,81.0,184.0
176,18.0,19.0,68.0,91.0,185.0
