,DEL,INS,OK,SUB,page_num
145,10.0,13.0,204.0,15.0,156.0
146,3.0,1.0,,2.0,157.0
147,16.0,20.0,171.0,32.0,158.0
148,13.0,21.0,213.0,17.0,159.0
149,15.0,21.0,236.0,14.0,160.0
150,13.0,15.0,213.0,14.0,161.0
151,7.0,32.0,170.0,19.0,162.0
152,22.0,22.0,161.0,20.0,163.0
153,5.0,11.0,83.0,6.0,164.0
154,3.0,0.0,1.0,1.0,165.0
155,12.0,19.0,146.0,22.0,166.0
156,26.0,26.0,178.0,21.0,167.0
157,24.0,30.0,210.0,17.0,168.0
158,2.0,7.0,257.0,20.0,169.0
159,10.0,17.0,234.0,27.0,170.0
160,7.0,10.0,132.0,15.0,171.0
161,3.0,0.0,1.0,1.0,173.0
162,17.0,18.0,146.0,21.0,174.0
163,22.0,23.0,143.0,16.0,175.0
164,19.0,20.0,189.0,15.0,176.0
165,17.0,22.0,120.0,14.0,177.0
166,17.0,15.0,185.0,18.0,178.0
167,0.0,250.0,2.0,3.0,179.0
168,21.0,30.0,166.0,15.0,180.0
169,15.0,26.0,197.0,15.0,181.0
170,14.0,16.0,178.0,10.0,182.0
171,10.0,15.0,148.0,7.0,183.0
172,22.0,21.0,139.0,13.0,186.0
173,12.0,13.0,245.0,15.0,187.0
174,20.0,22.0,185.0,23.0,188.0
175,20.0,20.0,173.0,10.0,189.0
176,23.0,32.0,177.0,27.0,190.0
177,11.0,14.0,197.0,18.0,191.0
178,33.0,30.0,175.0,24.0,192.0
179,18.0,20.0,197.0,20.0,193.0
180,9.0,11.0,74.0,13.0,194.0
181,0.0,1.0,,1.0,195.0
182,22.0,17.0,152.0,53.0,196.0
183,14.0,23.0,191.0,70.0,197.0
184,24.0,24.0,215.0,21.0,198.0
185,17.0,21.0,195.0,23.0,199.0
186,20.0,20.0,132.0,41.0,200.0
187,21.0,29.0,113.0,57.0,201.0
188,27.0,32.0,151.0,17.0,202.0
189,21.0,21.0,165.0,23.0,203.0
190,16.0,29.0,172.0,54.0,204.0
191,16.0,31.0,138.0,43.0,205.0
192,26.0,23.0,183.0,23.0,206.0
193,10.0,15.0,185.0,14.0,207.0
194,40.0,39.0,120.0,40.0,208.0
195,18.0,21.0,148.0,45.0,209.0
196,16.0,16.0,150.0,15.0,210.0
197,0.0,0.0,,2.0,211.0
198,4.0,5.0,176.0,34.0,212.0
199,36.0,39.0,114.0,54.0,213.0
200,30.0,32.0,144.0,23.0,214.0
201,27.0,28.0,175.0,21.0,215.0
202,31.0,35.0,158.0,34.0,216.0
203,25.0,29.0,60.0,33.0,217.0
204,0.0,0.0,,1.0,219.0
205,44.0,28.0,122.0,65.0,220.0
206,24.0,33.0,170.0,57.0,221.0
207,12.0,12.0,228.0,29.0,222.0
208,24.0,32.0,197.0,31.0,223.0
209,9.0,11.0,180.0,63.0,224.0
210,6.0,16.0,47.0,26.0,225.0
