,DEL,INS,OK,SUB,page_num
0,1.0,7.0,244.0,21.0,126.0
1,0.0,12.0,279.0,20.0,127.0
2,1.0,5.0,251.0,10.0,128.0
3,2.0,5.0,302.0,9.0,129.0
4,2.0,8.0,274.0,23.0,130.0
5,2.0,6.0,216.0,21.0,131.0
6,0.0,15.0,253.0,24.0,132.0
7,2.0,16.0,234.0,24.0,133.0
8,8.0,9.0,225.0,20.0,134.0
9,3.0,7.0,248.0,21.0,135.0
10,3.0,11.0,257.0,23.0,136.0
11,5.0,9.0,260.0,20.0,137.0
12,2.0,11.0,243.0,19.0,138.0
13,2.0,6.0,249.0,19.0,139.0
14,1.0,13.0,237.0,15.0,140.0
15,5.0,16.0,223.0,24.0,141.0
16,1.0,4.0,203.0,13.0,142.0
17,1.0,9.0,269.0,27.0,143.0
18,2.0,15.0,241.0,21.0,144.0
19,0.0,6.0,260.0,19.0,145.0
20,3.0,11.0,255.0,28.0,146.0
21,1.0,4.0,256.0,15.0,147.0
22,1.0,19.0,229.0,30.0,148.0
23,3.0,12.0,252.0,17.0,149.0
24,1.0,6.0,267.0,20.0,150.0
25,2.0,8.0,280.0,16.0,151.0
26,4.0,14.0,250.0,18.0,152.0
27,2.0,7.0,98.0,10.0,153.0
28,0.0,9.0,160.0,11.0,154.0
29,6.0,15.0,239.0,27.0,155.0
30,3.0,7.0,262.0,20.0,156.0
31,4.0,9.0,282.0,31.0,157.0
32,6.0,12.0,243.0,44.0,158.0
33,2.0,10.0,247.0,26.0,159.0
34,3.0,9.0,262.0,19.0,160.0
35,3.0,9.0,286.0,16.0,161.0
36,6.0,5.0,218.0,20.0,162.0
37,5.0,19.0,274.0,34.0,163.0
38,2.0,6.0,254.0,16.0,164.0
39,1.0,6.0,79.0,5.0,165.0
40,1.0,4.0,160.0,19.0,166.0
41,5.0,19.0,296.0,33.0,167.0
42,0.0,4.0,87.0,5.0,168.0
43,3.0,2.0,164.0,6.0,169.0
44,4.0,24.0,265.0,25.0,170.0
45,7.0,14.0,213.0,35.0,171.0
46,2.0,19.0,272.0,30.0,172.0
47,2.0,11.0,254.0,24.0,173.0
48,0.0,12.0,238.0,22.0,174.0
49,7.0,12.0,221.0,33.0,175.0
50,1.0,9.0,272.0,28.0,176.0
51,4.0,5.0,250.0,10.0,177.0
52,3.0,9.0,187.0,22.0,178.0
53,2.0,11.0,213.0,26.0,179.0
