,DEL,INS,OK,SUB,page_num
144,10.0,17.0,180.0,50.0,152.0
145,12.0,15.0,187.0,61.0,153.0
146,12.0,14.0,149.0,83.0,154.0
147,18.0,31.0,146.0,82.0,155.0
148,17.0,16.0,145.0,65.0,156.0
149,14.0,13.0,179.0,52.0,157.0
150,13.0,10.0,156.0,41.0,158.0
151,28.0,20.0,147.0,47.0,159.0
152,22.0,18.0,147.0,85.0,160.0
153,19.0,21.0,168.0,51.0,161.0
154,16.0,16.0,171.0,58.0,162.0
155,12.0,13.0,185.0,48.0,163.0
156,11.0,11.0,182.0,52.0,164.0
157,14.0,18.0,155.0,92.0,165.0
158,12.0,13.0,185.0,55.0,166.0
159,13.0,20.0,156.0,54.0,167.0
160,7.0,13.0,144.0,61.0,168.0
161,8.0,17.0,183.0,65.0,169.0
162,15.0,17.0,181.0,66.0,170.0
163,10.0,26.0,151.0,87.0,171.0
164,14.0,32.0,161.0,68.0,172.0
165,13.0,18.0,192.0,67.0,173.0
166,8.0,15.0,192.0,55.0,174.0
167,18.0,28.0,178.0,65.0,175.0
168,11.0,20.0,163.0,73.0,176.0
169,7.0,15.0,150.0,48.0,177.0
170,9.0,25.0,141.0,58.0,178.0
171,21.0,31.0,162.0,66.0,179.0
172,20.0,24.0,175.0,48.0,180.0
173,37.0,36.0,157.0,56.0,181.0
174,14.0,10.0,174.0,59.0,182.0
175,10.0,21.0,158.0,59.0,183.0
176,27.0,24.0,192.0,49.0,184.0
177,21.0,20.0,173.0,56.0,185.0
178,16.0,22.0,158.0,83.0,186.0
179,24.0,37.0,148.0,83.0,187.0
180,2.0,14.0,62.0,8.0,188.0
