,DEL,INS,OK,SUB,page_num
144,7.0,14.0,181.0,52.0,152.0
145,8.0,9.0,181.0,71.0,153.0
146,8.0,14.0,162.0,74.0,154.0
147,10.0,22.0,157.0,79.0,155.0
148,9.0,11.0,160.0,58.0,156.0
149,6.0,6.0,190.0,49.0,157.0
150,5.0,6.0,153.0,52.0,158.0
151,19.0,17.0,150.0,53.0,159.0
152,6.0,14.0,167.0,81.0,160.0
153,10.0,14.0,170.0,58.0,161.0
154,10.0,14.0,184.0,51.0,162.0
155,6.0,11.0,194.0,45.0,163.0
156,6.0,9.0,185.0,54.0,164.0
157,5.0,9.0,186.0,70.0,165.0
158,5.0,8.0,186.0,61.0,166.0
159,8.0,12.0,157.0,58.0,167.0
160,4.0,12.0,152.0,56.0,168.0
161,5.0,10.0,191.0,60.0,169.0
162,7.0,6.0,198.0,57.0,170.0
163,3.0,11.0,168.0,77.0,171.0
164,11.0,16.0,166.0,66.0,172.0
165,9.0,10.0,189.0,74.0,173.0
166,3.0,6.0,194.0,58.0,174.0
167,13.0,15.0,196.0,52.0,175.0
168,2.0,12.0,167.0,78.0,176.0
169,4.0,5.0,158.0,43.0,177.0
170,7.0,9.0,148.0,53.0,178.0
171,8.0,20.0,162.0,79.0,179.0
172,14.0,19.0,172.0,57.0,180.0
173,26.0,26.0,147.0,77.0,181.0
174,6.0,7.0,178.0,63.0,182.0
175,3.0,7.0,157.0,67.0,183.0
176,21.0,24.0,196.0,51.0,184.0
177,16.0,17.0,175.0,59.0,185.0
178,10.0,17.0,171.0,76.0,186.0
179,19.0,29.0,162.0,74.0,187.0
180,2.0,15.0,60.0,10.0,188.0
