,DEL,INS,OK,SUB,page_num
0,85.0,22.0,90.0,68.0,13.0
1,87.0,18.0,58.0,52.0,14.0
2,207.0,18.0,105.0,91.0,15.0
3,63.0,13.0,97.0,77.0,16.0
4,10.0,13.0,92.0,67.0,17.0
5,29.0,17.0,78.0,101.0,18.0
6,51.0,18.0,99.0,92.0,19.0
7,42.0,20.0,61.0,77.0,20.0
8,57.0,21.0,126.0,84.0,21.0
9,106.0,24.0,96.0,86.0,22.0
10,148.0,28.0,51.0,98.0,23.0
11,18.0,19.0,73.0,59.0,24.0
12,36.0,13.0,82.0,78.0,25.0
13,51.0,18.0,49.0,57.0,26.0
14,10.0,19.0,69.0,62.0,27.0
15,33.0,8.0,41.0,32.0,28.0
16,16.0,6.0,51.0,43.0,29.0
17,7.0,7.0,63.0,27.0,30.0
18,10.0,11.0,67.0,58.0,31.0
19,15.0,15.0,54.0,64.0,32.0
20,17.0,7.0,85.0,77.0,33.0
21,24.0,23.0,103.0,91.0,34.0
22,47.0,23.0,78.0,87.0,35.0
23,68.0,46.0,86.0,89.0,36.0
24,50.0,24.0,90.0,93.0,37.0
25,15.0,36.0,66.0,79.0,38.0
26,27.0,8.0,56.0,38.0,39.0
27,31.0,32.0,57.0,42.0,40.0
28,34.0,18.0,71.0,97.0,41.0
29,80.0,19.0,97.0,81.0,42.0
30,85.0,16.0,82.0,84.0,43.0
31,24.0,21.0,84.0,67.0,44.0
32,12.0,18.0,59.0,60.0,45.0
33,36.0,12.0,62.0,51.0,46.0
34,3.0,8.0,32.0,20.0,47.0
35,14.0,20.0,78.0,75.0,48.0
36,24.0,28.0,98.0,104.0,49.0
37,19.0,24.0,100.0,87.0,50.0
38,54.0,31.0,74.0,81.0,51.0
39,9.0,17.0,79.0,70.0,52.0
40,14.0,19.0,57.0,55.0,53.0
41,15.0,25.0,59.0,44.0,54.0
42,14.0,11.0,59.0,46.0,55.0
43,20.0,20.0,40.0,64.0,56.0
44,6.0,13.0,92.0,47.0,57.0
45,39.0,24.0,92.0,85.0,58.0
46,40.0,33.0,96.0,87.0,59.0
47,43.0,27.0,114.0,85.0,60.0
48,15.0,28.0,56.0,70.0,61.0
49,11.0,15.0,60.0,47.0,62.0
50,27.0,11.0,26.0,47.0,63.0
51,12.0,12.0,73.0,59.0,64.0
52,11.0,8.0,39.0,33.0,65.0
53,30.0,14.0,56.0,48.0,66.0
54,8.0,18.0,69.0,51.0,67.0
55,9.0,14.0,78.0,51.0,68.0
56,14.0,24.0,68.0,60.0,69.0
57,37.0,19.0,86.0,78.0,70.0
58,39.0,25.0,88.0,95.0,71.0
59,13.0,30.0,101.0,84.0,72.0
60,23.0,18.0,62.0,57.0,73.0
61,20.0,16.0,57.0,83.0,74.0
62,17.0,23.0,73.0,104.0,75.0
63,20.0,17.0,80.0,79.0,76.0
64,17.0,14.0,77.0,82.0,77.0
65,18.0,6.0,56.0,38.0,78.0
66,18.0,11.0,57.0,65.0,79.0
67,23.0,34.0,96.0,84.0,80.0
68,56.0,28.0,85.0,65.0,81.0
69,16.0,33.0,110.0,83.0,82.0
70,26.0,30.0,106.0,94.0,83.0
71,34.0,24.0,84.0,78.0,84.0
72,11.0,22.0,62.0,87.0,85.0
73,24.0,17.0,79.0,79.0,86.0
74,17.0,16.0,84.0,81.0,87.0
75,53.0,18.0,61.0,70.0,88.0
76,11.0,11.0,67.0,66.0,89.0
77,10.0,37.0,77.0,54.0,90.0
78,17.0,27.0,88.0,76.0,91.0
79,15.0,22.0,99.0,79.0,92.0
80,16.0,20.0,90.0,65.0,93.0
81,34.0,13.0,39.0,51.0,94.0
82,22.0,7.0,47.0,54.0,95.0
83,9.0,14.0,51.0,44.0,96.0
84,12.0,13.0,18.0,37.0,97.0
85,24.0,18.0,45.0,72.0,98.0
86,19.0,16.0,49.0,50.0,99.0
87,12.0,19.0,51.0,48.0,100.0
