,DEL,INS,OK,SUB,page_num
0,13.0,11.0,72.0,34.0,9.0
1,5.0,11.0,92.0,37.0,10.0
2,23.0,26.0,79.0,71.0,11.0
3,7.0,11.0,105.0,45.0,12.0
4,3.0,16.0,106.0,53.0,13.0
5,11.0,11.0,97.0,69.0,14.0
6,13.0,7.0,114.0,61.0,15.0
7,14.0,18.0,80.0,42.0,16.0
8,7.0,6.0,119.0,63.0,17.0
9,19.0,19.0,52.0,58.0,18.0
10,11.0,4.0,57.0,44.0,19.0
