,DEL,INS,OK,SUB,page_num
145,12.0,16.0,185.0,32.0,156.0
146,3.0,0.0,,2.0,157.0
147,18.0,27.0,158.0,43.0,158.0
148,15.0,24.0,199.0,29.0,159.0
149,17.0,26.0,216.0,32.0,160.0
150,15.0,22.0,204.0,21.0,161.0
151,14.0,32.0,145.0,37.0,162.0
152,24.0,22.0,144.0,35.0,163.0
153,9.0,12.0,70.0,15.0,164.0
154,3.0,1.0,,2.0,165.0
155,17.0,20.0,120.0,43.0,166.0
156,32.0,36.0,147.0,46.0,167.0
157,23.0,35.0,190.0,38.0,168.0
158,10.0,11.0,227.0,42.0,169.0
159,16.0,25.0,209.0,46.0,170.0
160,14.0,7.0,101.0,39.0,171.0
161,3.0,1.0,1.0,1.0,173.0
162,18.0,22.0,115.0,51.0,174.0
163,26.0,32.0,126.0,29.0,175.0
164,23.0,22.0,181.0,19.0,176.0
165,21.0,32.0,99.0,31.0,177.0
166,19.0,19.0,178.0,23.0,178.0
167,0.0,257.0,2.0,3.0,179.0
168,22.0,36.0,152.0,28.0,180.0
169,20.0,29.0,174.0,33.0,181.0
170,15.0,18.0,164.0,23.0,182.0
171,10.0,19.0,141.0,14.0,183.0
172,20.0,27.0,126.0,28.0,186.0
173,18.0,18.0,221.0,33.0,187.0
174,21.0,23.0,169.0,38.0,188.0
175,25.0,27.0,138.0,40.0,189.0
176,18.0,33.0,166.0,43.0,190.0
177,21.0,20.0,161.0,44.0,191.0
178,28.0,34.0,165.0,39.0,192.0
179,26.0,23.0,160.0,49.0,193.0
180,11.0,14.0,67.0,18.0,194.0
181,0.0,0.0,,1.0,195.0
182,33.0,25.0,123.0,71.0,196.0
183,19.0,27.0,163.0,93.0,197.0
184,27.0,26.0,194.0,39.0,198.0
185,20.0,23.0,179.0,36.0,199.0
186,22.0,24.0,118.0,53.0,200.0
187,27.0,30.0,88.0,76.0,201.0
188,27.0,41.0,134.0,34.0,202.0
189,18.0,29.0,149.0,42.0,203.0
190,20.0,37.0,144.0,78.0,204.0
191,21.0,24.0,126.0,50.0,205.0
192,27.0,29.0,158.0,47.0,206.0
193,12.0,22.0,158.0,39.0,207.0
194,44.0,42.0,102.0,54.0,208.0
195,25.0,29.0,125.0,61.0,209.0
196,17.0,18.0,134.0,30.0,210.0
197,1.0,0.0,,1.0,211.0
198,5.0,16.0,169.0,40.0,212.0
199,42.0,40.0,94.0,68.0,213.0
200,33.0,34.0,131.0,33.0,214.0
201,32.0,31.0,167.0,24.0,215.0
202,30.0,47.0,130.0,63.0,216.0
203,23.0,23.0,49.0,46.0,217.0
204,0.0,0.0,,1.0,219.0
205,62.0,34.0,95.0,74.0,220.0
206,33.0,34.0,147.0,71.0,221.0
207,13.0,20.0,215.0,41.0,222.0
208,27.0,36.0,181.0,44.0,223.0
209,13.0,30.0,157.0,82.0,224.0
210,9.0,14.0,42.0,28.0,225.0
