,DEL,INS,OK,SUB,page_num
0,18.0,41.0,108.0,114.0,9.0
1,17.0,59.0,146.0,127.0,10.0
2,39.0,36.0,116.0,114.0,11.0
3,76.0,42.0,109.0,121.0,12.0
4,18.0,52.0,150.0,114.0,13.0
5,21.0,54.0,188.0,140.0,14.0
6,15.0,40.0,130.0,130.0,15.0
7,19.0,38.0,163.0,111.0,16.0
8,19.0,52.0,120.0,140.0,17.0
9,20.0,56.0,134.0,135.0,18.0
10,18.0,53.0,104.0,142.0,19.0
11,19.0,42.0,153.0,144.0,20.0
12,20.0,57.0,153.0,141.0,21.0
13,19.0,37.0,107.0,85.0,22.0
14,18.0,55.0,120.0,113.0,23.0
15,15.0,46.0,147.0,129.0,24.0
16,30.0,35.0,154.0,112.0,25.0
17,34.0,54.0,123.0,152.0,26.0
18,26.0,36.0,147.0,129.0,27.0
19,18.0,39.0,141.0,124.0,28.0
20,20.0,29.0,93.0,97.0,29.0
21,24.0,48.0,157.0,137.0,30.0
22,13.0,21.0,103.0,76.0,31.0
23,20.0,33.0,119.0,104.0,32.0
24,14.0,32.0,130.0,124.0,33.0
25,20.0,49.0,142.0,105.0,34.0
26,20.0,56.0,116.0,110.0,35.0
27,9.0,25.0,140.0,55.0,36.0
28,20.0,35.0,155.0,125.0,37.0
29,25.0,51.0,124.0,132.0,38.0
30,26.0,35.0,138.0,107.0,39.0
31,20.0,36.0,144.0,117.0,40.0
32,23.0,43.0,103.0,128.0,41.0
33,22.0,42.0,136.0,116.0,42.0
34,26.0,47.0,111.0,137.0,43.0
35,21.0,49.0,156.0,138.0,44.0
36,11.0,26.0,137.0,91.0,45.0
37,15.0,29.0,135.0,127.0,46.0
38,16.0,19.0,128.0,113.0,47.0
39,22.0,41.0,157.0,130.0,48.0
40,35.0,27.0,130.0,116.0,49.0
41,24.0,40.0,117.0,151.0,50.0
42,7.0,30.0,139.0,86.0,51.0
43,21.0,37.0,160.0,141.0,52.0
44,23.0,40.0,169.0,122.0,53.0
45,16.0,32.0,149.0,90.0,54.0
46,26.0,25.0,169.0,95.0,55.0
47,19.0,29.0,144.0,107.0,56.0
48,13.0,35.0,160.0,104.0,57.0
49,35.0,38.0,114.0,127.0,58.0
50,15.0,47.0,187.0,119.0,59.0
51,31.0,17.0,134.0,91.0,60.0
52,15.0,40.0,161.0,117.0,61.0
53,23.0,55.0,140.0,152.0,62.0
54,17.0,24.0,149.0,131.0,63.0
55,21.0,27.0,133.0,125.0,64.0
56,23.0,21.0,135.0,120.0,65.0
57,14.0,34.0,103.0,93.0,66.0
58,15.0,39.0,128.0,106.0,67.0
59,18.0,32.0,123.0,111.0,68.0
60,15.0,35.0,130.0,115.0,69.0
61,13.0,31.0,151.0,95.0,70.0
62,12.0,53.0,130.0,146.0,71.0
63,14.0,61.0,123.0,99.0,72.0
