,DEL,INS,OK,SUB,page_num
144,7.0,14.0,186.0,47.0,152.0
145,7.0,8.0,187.0,66.0,153.0
146,7.0,13.0,161.0,76.0,154.0
147,10.0,22.0,165.0,71.0,155.0
148,9.0,11.0,159.0,59.0,156.0
149,7.0,7.0,185.0,53.0,157.0
150,5.0,6.0,159.0,46.0,158.0
151,19.0,17.0,152.0,51.0,159.0
152,6.0,14.0,174.0,74.0,160.0
153,10.0,14.0,169.0,59.0,161.0
154,10.0,14.0,187.0,48.0,162.0
155,6.0,11.0,197.0,42.0,163.0
156,6.0,9.0,189.0,50.0,164.0
157,4.0,8.0,183.0,74.0,165.0
158,5.0,8.0,187.0,60.0,166.0
159,8.0,13.0,158.0,57.0,167.0
160,5.0,13.0,152.0,55.0,168.0
161,5.0,10.0,190.0,61.0,169.0
162,6.0,7.0,201.0,55.0,170.0
163,3.0,11.0,166.0,79.0,171.0
164,11.0,16.0,166.0,66.0,172.0
165,9.0,10.0,196.0,67.0,173.0
166,2.0,5.0,196.0,57.0,174.0
167,13.0,15.0,192.0,56.0,175.0
168,2.0,12.0,171.0,74.0,176.0
169,4.0,5.0,164.0,37.0,177.0
170,7.0,9.0,146.0,55.0,178.0
171,8.0,20.0,167.0,74.0,179.0
172,14.0,19.0,184.0,45.0,180.0
173,26.0,26.0,158.0,66.0,181.0
174,6.0,7.0,179.0,62.0,182.0
175,3.0,7.0,163.0,61.0,183.0
176,20.0,23.0,195.0,53.0,184.0
177,16.0,17.0,182.0,52.0,185.0
178,11.0,18.0,169.0,77.0,186.0
179,20.0,30.0,157.0,78.0,187.0
180,2.0,15.0,61.0,9.0,188.0
