,DEL,INS,OK,SUB,page_num
144,5.0,14.0,94.0,55.0,153.0
145,7.0,18.0,103.0,60.0,154.0
146,2.0,23.0,90.0,76.0,155.0
147,15.0,26.0,83.0,79.0,156.0
148,8.0,24.0,61.0,95.0,157.0
149,4.0,14.0,80.0,82.0,158.0
150,23.0,31.0,93.0,83.0,159.0
151,16.0,50.0,79.0,85.0,160.0
152,20.0,39.0,78.0,84.0,161.0
153,18.0,31.0,81.0,97.0,162.0
154,12.0,23.0,87.0,78.0,163.0
155,7.0,18.0,84.0,87.0,164.0
156,13.0,29.0,91.0,74.0,165.0
157,0.0,3.0,21.0,6.0,166.0
158,0.0,6.0,65.0,58.0,167.0
159,2.0,14.0,99.0,67.0,168.0
160,13.0,23.0,87.0,74.0,169.0
161,6.0,21.0,89.0,72.0,170.0
162,5.0,15.0,95.0,61.0,171.0
163,5.0,12.0,89.0,65.0,172.0
164,7.0,18.0,86.0,63.0,173.0
165,0.0,5.0,38.0,20.0,174.0
166,5.0,14.0,80.0,56.0,175.0
167,11.0,22.0,100.0,65.0,176.0
168,7.0,18.0,96.0,88.0,177.0
169,5.0,8.0,87.0,85.0,178.0
170,18.0,31.0,105.0,76.0,179.0
171,10.0,25.0,98.0,64.0,180.0
172,6.0,26.0,78.0,90.0,181.0
173,6.0,6.0,100.0,54.0,182.0
174,4.0,17.0,70.0,51.0,183.0
175,11.0,17.0,84.0,82.0,184.0
176,5.0,13.0,91.0,81.0,185.0
177,13.0,25.0,96.0,62.0,186.0
178,15.0,28.0,81.0,81.0,187.0
179,9.0,17.0,55.0,51.0,188.0
180,9.0,20.0,100.0,70.0,189.0
181,5.0,23.0,82.0,52.0,190.0
182,5.0,20.0,98.0,58.0,191.0
183,7.0,16.0,100.0,86.0,192.0
184,6.0,21.0,93.0,72.0,193.0
185,20.0,28.0,78.0,74.0,194.0
186,3.0,18.0,89.0,83.0,195.0
