,DEL,INS,OK,SUB,page_num
144,5.0,9.0,94.0,55.0,153.0
145,7.0,14.0,106.0,57.0,154.0
146,2.0,12.0,90.0,76.0,155.0
147,16.0,15.0,83.0,78.0,156.0
148,9.0,19.0,61.0,94.0,157.0
149,4.0,11.0,80.0,82.0,158.0
150,23.0,27.0,93.0,83.0,159.0
151,16.0,37.0,79.0,85.0,160.0
152,20.0,29.0,80.0,82.0,161.0
153,20.0,24.0,82.0,94.0,162.0
154,12.0,18.0,87.0,78.0,163.0
155,8.0,16.0,85.0,85.0,164.0
156,13.0,24.0,91.0,74.0,165.0
157,0.0,1.0,22.0,5.0,166.0
158,0.0,4.0,66.0,57.0,167.0
159,2.0,8.0,99.0,67.0,168.0
160,13.0,16.0,87.0,74.0,169.0
161,7.0,13.0,90.0,70.0,170.0
162,5.0,11.0,95.0,61.0,171.0
163,5.0,10.0,89.0,65.0,172.0
164,7.0,10.0,86.0,63.0,173.0
165,1.0,2.0,38.0,19.0,174.0
166,5.0,7.0,82.0,54.0,175.0
167,12.0,13.0,101.0,63.0,176.0
168,6.0,12.0,98.0,87.0,177.0
169,5.0,6.0,87.0,85.0,178.0
170,19.0,22.0,107.0,73.0,179.0
171,10.0,18.0,98.0,64.0,180.0
172,6.0,20.0,80.0,88.0,181.0
173,6.0,4.0,100.0,54.0,182.0
174,4.0,11.0,70.0,51.0,183.0
175,12.0,13.0,84.0,81.0,184.0
176,5.0,11.0,92.0,80.0,185.0
177,13.0,19.0,96.0,62.0,186.0
178,15.0,20.0,81.0,81.0,187.0
179,10.0,8.0,56.0,49.0,188.0
180,9.0,13.0,100.0,70.0,189.0
181,5.0,11.0,83.0,51.0,190.0
182,5.0,6.0,98.0,58.0,191.0
183,7.0,8.0,101.0,85.0,192.0
184,7.0,14.0,94.0,70.0,193.0
185,20.0,21.0,78.0,74.0,194.0
186,4.0,16.0,89.0,82.0,195.0
