,DEL,INS,OK,SUB,page_num
68,1.0,9.0,103.0,72.0,77.0
69,10.0,13.0,79.0,81.0,78.0
70,6.0,5.0,63.0,58.0,79.0
71,7.0,11.0,63.0,81.0,80.0
72,9.0,28.0,67.0,106.0,81.0
73,7.0,7.0,115.0,75.0,82.0
74,8.0,11.0,115.0,71.0,83.0
75,3.0,8.0,128.0,64.0,84.0
76,11.0,13.0,80.0,68.0,85.0
77,8.0,11.0,98.0,51.0,86.0
78,4.0,14.0,122.0,55.0,87.0
79,3.0,14.0,99.0,78.0,88.0
80,4.0,7.0,117.0,62.0,89.0
81,9.0,12.0,87.0,68.0,90.0
82,7.0,15.0,65.0,51.0,91.0
83,3.0,13.0,89.0,50.0,92.0
84,5.0,10.0,96.0,68.0,93.0
85,3.0,19.0,82.0,71.0,94.0
86,5.0,6.0,93.0,79.0,95.0
87,5.0,9.0,106.0,44.0,96.0
88,8.0,17.0,91.0,73.0,97.0
89,8.0,10.0,107.0,77.0,98.0
90,7.0,9.0,111.0,85.0,99.0
91,1.0,2.0,32.0,19.0,100.0
92,6.0,21.0,69.0,59.0,101.0
93,13.0,10.0,80.0,81.0,102.0
94,4.0,8.0,95.0,68.0,103.0
95,10.0,12.0,101.0,70.0,104.0
96,3.0,12.0,107.0,66.0,105.0
97,11.0,11.0,117.0,53.0,106.0
98,20.0,27.0,109.0,68.0,107.0
99,11.0,11.0,89.0,66.0,108.0
100,19.0,9.0,77.0,72.0,109.0
101,8.0,8.0,110.0,58.0,110.0
102,13.0,18.0,121.0,77.0,111.0
103,7.0,15.0,109.0,72.0,112.0
104,7.0,15.0,89.0,64.0,113.0
105,15.0,16.0,92.0,57.0,114.0
106,10.0,14.0,105.0,56.0,115.0
107,16.0,15.0,115.0,62.0,116.0
108,6.0,10.0,96.0,59.0,117.0
109,4.0,10.0,80.0,51.0,118.0
110,8.0,10.0,94.0,74.0,119.0
111,4.0,5.0,116.0,70.0,120.0
112,8.0,15.0,102.0,60.0,121.0
113,4.0,7.0,93.0,66.0,122.0
114,11.0,11.0,88.0,65.0,123.0
115,11.0,8.0,87.0,70.0,124.0
116,3.0,7.0,69.0,46.0,125.0
117,8.0,15.0,104.0,52.0,126.0
118,3.0,12.0,75.0,56.0,127.0
119,14.0,22.0,87.0,74.0,128.0
120,6.0,15.0,96.0,67.0,129.0
121,17.0,13.0,88.0,56.0,130.0
122,7.0,7.0,91.0,64.0,131.0
123,5.0,7.0,88.0,46.0,132.0
124,11.0,19.0,75.0,69.0,133.0
125,13.0,17.0,97.0,52.0,134.0
126,15.0,19.0,105.0,62.0,135.0
127,6.0,10.0,82.0,56.0,136.0
128,12.0,8.0,100.0,57.0,137.0
129,14.0,15.0,102.0,66.0,138.0
130,10.0,10.0,79.0,74.0,139.0
131,1.0,12.0,114.0,69.0,140.0
132,9.0,10.0,86.0,50.0,141.0
133,5.0,8.0,86.0,50.0,142.0
134,14.0,10.0,119.0,63.0,143.0
135,10.0,24.0,109.0,55.0,144.0
136,15.0,17.0,91.0,64.0,145.0
137,13.0,20.0,71.0,73.0,146.0
138,17.0,23.0,80.0,58.0,147.0
139,8.0,19.0,76.0,77.0,148.0
140,6.0,16.0,88.0,69.0,149.0
141,3.0,14.0,89.0,62.0,150.0
142,10.0,15.0,97.0,70.0,151.0
143,10.0,18.0,109.0,58.0,152.0
144,5.0,9.0,97.0,52.0,153.0
145,9.0,16.0,108.0,53.0,154.0
146,2.0,12.0,92.0,74.0,155.0
147,15.0,14.0,91.0,71.0,156.0
148,8.0,18.0,56.0,100.0,157.0
149,5.0,12.0,83.0,78.0,158.0
150,23.0,27.0,106.0,70.0,159.0
151,17.0,38.0,88.0,75.0,160.0
152,19.0,29.0,93.0,70.0,161.0
153,18.0,22.0,85.0,93.0,162.0
154,12.0,18.0,93.0,72.0,163.0
155,7.0,15.0,87.0,84.0,164.0
156,13.0,24.0,92.0,73.0,165.0
157,0.0,1.0,23.0,4.0,166.0
158,0.0,4.0,72.0,51.0,167.0
159,2.0,8.0,110.0,56.0,168.0
160,12.0,16.0,95.0,67.0,169.0
161,7.0,13.0,98.0,62.0,170.0
162,5.0,10.0,97.0,59.0,171.0
163,5.0,10.0,101.0,53.0,172.0
164,8.0,12.0,96.0,52.0,173.0
165,1.0,2.0,39.0,18.0,174.0
166,5.0,7.0,90.0,46.0,175.0
167,12.0,13.0,106.0,58.0,176.0
168,6.0,12.0,102.0,83.0,177.0
169,5.0,7.0,104.0,68.0,178.0
170,19.0,22.0,111.0,69.0,179.0
171,10.0,18.0,97.0,65.0,180.0
172,6.0,20.0,83.0,85.0,181.0
173,6.0,4.0,113.0,41.0,182.0
174,3.0,10.0,78.0,44.0,183.0
175,12.0,13.0,95.0,70.0,184.0
176,5.0,11.0,96.0,76.0,185.0
