,DEL,INS,OK,SUB,page_num
144,13.0,17.0,175.0,52.0,152.0
145,14.0,11.0,172.0,74.0,153.0
146,18.0,15.0,150.0,76.0,154.0
147,22.0,22.0,139.0,85.0,155.0
148,16.0,27.0,140.0,71.0,156.0
149,16.0,14.0,180.0,49.0,157.0
150,17.0,13.0,140.0,53.0,158.0
151,28.0,24.0,144.0,50.0,159.0
152,21.0,13.0,160.0,73.0,160.0
153,17.0,20.0,165.0,56.0,161.0
154,19.0,26.0,173.0,53.0,162.0
155,10.0,11.0,188.0,47.0,163.0
156,15.0,16.0,171.0,59.0,164.0
157,16.0,15.0,159.0,86.0,165.0
158,11.0,13.0,179.0,62.0,166.0
159,15.0,17.0,147.0,61.0,167.0
160,16.0,18.0,137.0,59.0,168.0
161,15.0,15.0,173.0,68.0,169.0
162,14.0,12.0,184.0,64.0,170.0
163,12.0,31.0,146.0,90.0,171.0
164,20.0,19.0,147.0,76.0,172.0
165,16.0,12.0,188.0,68.0,173.0
166,6.0,13.0,198.0,51.0,174.0
167,17.0,25.0,183.0,61.0,175.0
168,13.0,21.0,155.0,79.0,176.0
169,11.0,16.0,141.0,53.0,177.0
170,10.0,18.0,138.0,60.0,178.0
171,22.0,23.0,162.0,65.0,179.0
172,19.0,28.0,170.0,54.0,180.0
173,35.0,33.0,146.0,69.0,181.0
174,23.0,9.0,162.0,62.0,182.0
175,15.0,15.0,144.0,68.0,183.0
176,33.0,26.0,181.0,54.0,184.0
177,27.0,18.0,157.0,66.0,185.0
178,17.0,17.0,160.0,80.0,186.0
179,28.0,24.0,139.0,88.0,187.0
180,2.0,12.0,57.0,13.0,188.0
