,DEL,INS,OK,SUB,page_num
144,10.0,11.0,93.0,51.0,153.0
145,22.0,16.0,82.0,66.0,154.0
146,9.0,12.0,86.0,73.0,155.0
147,28.0,22.0,73.0,76.0,156.0
148,23.0,22.0,42.0,99.0,157.0
149,22.0,15.0,74.0,70.0,158.0
150,26.0,24.0,105.0,68.0,159.0
151,24.0,31.0,81.0,75.0,160.0
152,19.0,27.0,98.0,65.0,161.0
153,25.0,23.0,85.0,86.0,162.0
154,21.0,10.0,84.0,72.0,163.0
155,25.0,20.0,74.0,79.0,164.0
156,19.0,18.0,82.0,77.0,165.0
157,0.0,1.0,21.0,6.0,166.0
158,10.0,7.0,63.0,50.0,167.0
159,12.0,17.0,95.0,61.0,168.0
160,15.0,17.0,86.0,73.0,169.0
161,17.0,11.0,85.0,65.0,170.0
162,6.0,10.0,106.0,49.0,171.0
163,9.0,12.0,100.0,50.0,172.0
164,15.0,20.0,76.0,65.0,173.0
165,3.0,2.0,38.0,17.0,174.0
166,9.0,10.0,84.0,48.0,175.0
167,22.0,11.0,92.0,62.0,176.0
168,15.0,16.0,84.0,92.0,177.0
169,12.0,12.0,92.0,73.0,178.0
170,20.0,20.0,104.0,75.0,179.0
171,19.0,16.0,83.0,70.0,180.0
172,15.0,16.0,79.0,80.0,181.0
173,7.0,3.0,110.0,43.0,182.0
174,9.0,11.0,72.0,44.0,183.0
175,18.0,15.0,86.0,73.0,184.0
176,17.0,15.0,78.0,82.0,185.0
