,DEL,INS,OK,SUB,page_num
144,13.0,16.0,158.0,56.0,151.0
145,12.0,20.0,171.0,57.0,152.0
146,11.0,18.0,184.0,65.0,153.0
147,15.0,18.0,148.0,81.0,154.0
148,22.0,32.0,133.0,91.0,155.0
149,16.0,18.0,138.0,73.0,156.0
150,12.0,13.0,178.0,55.0,157.0
151,12.0,9.0,149.0,49.0,158.0
152,26.0,21.0,147.0,49.0,159.0
153,23.0,20.0,150.0,81.0,160.0
154,20.0,21.0,158.0,60.0,161.0
155,17.0,18.0,164.0,64.0,162.0
156,11.0,13.0,183.0,51.0,163.0
157,11.0,13.0,173.0,61.0,164.0
158,16.0,19.0,147.0,98.0,165.0
159,10.0,16.0,193.0,49.0,166.0
160,13.0,21.0,153.0,57.0,167.0
161,5.0,15.0,142.0,65.0,168.0
162,9.0,20.0,173.0,74.0,169.0
163,15.0,19.0,170.0,77.0,170.0
164,10.0,28.0,146.0,92.0,171.0
165,13.0,37.0,161.0,69.0,172.0
166,13.0,23.0,186.0,73.0,173.0
167,9.0,17.0,183.0,63.0,174.0
168,15.0,29.0,181.0,65.0,175.0
169,10.0,30.0,159.0,78.0,176.0
170,5.0,16.0,154.0,46.0,177.0
171,8.0,29.0,125.0,75.0,178.0
172,19.0,31.0,159.0,71.0,179.0
173,20.0,24.0,174.0,49.0,180.0
174,33.0,36.0,152.0,65.0,181.0
175,16.0,11.0,166.0,65.0,182.0
176,10.0,21.0,160.0,57.0,183.0
177,26.0,27.0,181.0,61.0,184.0
178,19.0,20.0,165.0,66.0,185.0
179,14.0,25.0,154.0,89.0,186.0
180,29.0,45.0,135.0,91.0,187.0
181,2.0,14.0,56.0,14.0,188.0
