,DEL,INS,OK,SUB,page_num
145,11.0,14.0,181.0,37.0,156.0
146,3.0,1.0,,2.0,157.0
147,16.0,20.0,144.0,59.0,158.0
148,13.0,21.0,168.0,62.0,159.0
149,15.0,21.0,196.0,54.0,160.0
150,13.0,15.0,167.0,60.0,161.0
151,8.0,33.0,145.0,43.0,162.0
152,22.0,22.0,126.0,55.0,163.0
153,5.0,11.0,69.0,20.0,164.0
154,3.0,0.0,1.0,1.0,165.0
155,12.0,19.0,125.0,43.0,166.0
156,26.0,26.0,160.0,39.0,167.0
157,25.0,31.0,162.0,64.0,168.0
158,2.0,7.0,212.0,65.0,169.0
159,11.0,17.0,185.0,75.0,170.0
160,7.0,10.0,117.0,30.0,171.0
161,3.0,0.0,1.0,1.0,173.0
162,17.0,18.0,125.0,42.0,174.0
163,21.0,22.0,114.0,46.0,175.0
164,19.0,20.0,158.0,46.0,176.0
165,16.0,21.0,102.0,33.0,177.0
166,19.0,17.0,152.0,49.0,178.0
167,0.0,250.0,2.0,3.0,179.0
168,21.0,30.0,134.0,47.0,180.0
169,16.0,26.0,169.0,42.0,181.0
170,14.0,16.0,155.0,33.0,182.0
171,10.0,15.0,119.0,36.0,183.0
172,22.0,21.0,120.0,32.0,186.0
173,12.0,13.0,217.0,43.0,187.0
174,22.0,24.0,162.0,44.0,188.0
175,20.0,20.0,152.0,31.0,189.0
176,23.0,32.0,140.0,64.0,190.0
177,11.0,14.0,160.0,55.0,191.0
178,34.0,31.0,148.0,50.0,192.0
179,18.0,20.0,172.0,45.0,193.0
180,9.0,11.0,63.0,24.0,194.0
181,0.0,1.0,,1.0,195.0
182,21.0,16.0,129.0,77.0,196.0
183,15.0,23.0,169.0,91.0,197.0
184,24.0,24.0,176.0,60.0,198.0
185,17.0,21.0,166.0,52.0,199.0
186,20.0,20.0,107.0,66.0,200.0
187,21.0,29.0,97.0,73.0,201.0
188,26.0,31.0,131.0,38.0,202.0
189,20.0,20.0,144.0,45.0,203.0
190,15.0,28.0,158.0,69.0,204.0
191,15.0,30.0,109.0,73.0,205.0
192,26.0,23.0,151.0,55.0,206.0
193,10.0,15.0,153.0,46.0,207.0
194,43.0,42.0,101.0,56.0,208.0
195,18.0,21.0,126.0,67.0,209.0
196,16.0,16.0,124.0,41.0,210.0
197,0.0,0.0,,2.0,211.0
198,4.0,5.0,153.0,57.0,212.0
199,37.0,40.0,92.0,75.0,213.0
200,31.0,33.0,127.0,39.0,214.0
201,27.0,28.0,157.0,39.0,215.0
202,30.0,35.0,132.0,61.0,216.0
203,19.0,23.0,47.0,52.0,217.0
204,0.0,0.0,,1.0,219.0
205,45.0,29.0,104.0,82.0,220.0
206,25.0,34.0,142.0,84.0,221.0
207,12.0,12.0,206.0,51.0,222.0
208,23.0,31.0,161.0,68.0,223.0
209,10.0,12.0,163.0,79.0,224.0
210,6.0,16.0,42.0,31.0,225.0
