,DEL,INS,OK,SUB,page_num
0,1.0,6.0,243.0,22.0,126.0
1,0.0,12.0,275.0,24.0,127.0
2,1.0,5.0,250.0,11.0,128.0
3,2.0,6.0,302.0,9.0,129.0
4,2.0,8.0,272.0,25.0,130.0
5,1.0,6.0,217.0,21.0,131.0
6,0.0,15.0,250.0,27.0,132.0
7,2.0,16.0,233.0,25.0,133.0
8,6.0,12.0,221.0,26.0,134.0
9,4.0,9.0,243.0,25.0,135.0
10,3.0,14.0,251.0,29.0,136.0
11,5.0,9.0,256.0,24.0,137.0
12,2.0,11.0,243.0,19.0,138.0
13,3.0,6.0,247.0,20.0,139.0
14,1.0,13.0,234.0,18.0,140.0
15,3.0,16.0,223.0,26.0,141.0
16,1.0,4.0,203.0,13.0,142.0
17,3.0,11.0,266.0,28.0,143.0
18,1.0,14.0,242.0,21.0,144.0
19,0.0,8.0,261.0,18.0,145.0
20,0.0,12.0,253.0,33.0,146.0
21,1.0,4.0,257.0,14.0,147.0
22,1.0,20.0,227.0,32.0,148.0
23,3.0,12.0,251.0,18.0,149.0
24,1.0,5.0,269.0,18.0,150.0
25,2.0,8.0,281.0,15.0,151.0
26,4.0,14.0,251.0,17.0,152.0
27,2.0,7.0,98.0,10.0,153.0
28,0.0,9.0,159.0,12.0,154.0
29,4.0,17.0,238.0,30.0,155.0
30,3.0,8.0,263.0,19.0,156.0
31,1.0,9.0,284.0,32.0,157.0
32,6.0,11.0,246.0,41.0,158.0
33,2.0,10.0,246.0,27.0,159.0
34,2.0,9.0,263.0,19.0,160.0
35,3.0,9.0,284.0,18.0,161.0
36,6.0,7.0,216.0,22.0,162.0
37,5.0,19.0,268.0,40.0,163.0
38,2.0,6.0,256.0,14.0,164.0
39,1.0,6.0,78.0,6.0,165.0
40,1.0,5.0,160.0,19.0,166.0
41,5.0,18.0,290.0,39.0,167.0
42,0.0,3.0,88.0,4.0,168.0
43,3.0,2.0,163.0,7.0,169.0
44,4.0,25.0,265.0,25.0,170.0
45,7.0,14.0,212.0,36.0,171.0
46,2.0,19.0,275.0,27.0,172.0
47,2.0,11.0,246.0,32.0,173.0
48,0.0,12.0,233.0,27.0,174.0
49,8.0,12.0,220.0,33.0,175.0
50,1.0,10.0,272.0,28.0,176.0
51,4.0,7.0,246.0,14.0,177.0
52,2.0,9.0,186.0,24.0,178.0
53,2.0,12.0,213.0,26.0,179.0
