,DEL,INS,OK,SUB,page_num
0,1.0,7.0,247.0,18.0,126.0
1,1.0,12.0,276.0,22.0,127.0
2,1.0,5.0,251.0,10.0,128.0
3,2.0,4.0,303.0,8.0,129.0
4,2.0,9.0,279.0,18.0,130.0
5,1.0,6.0,216.0,22.0,131.0
6,0.0,15.0,252.0,25.0,132.0
7,2.0,13.0,239.0,19.0,133.0
8,7.0,9.0,231.0,15.0,134.0
9,3.0,7.0,248.0,21.0,135.0
10,4.0,13.0,255.0,24.0,136.0
11,6.0,11.0,260.0,19.0,137.0
12,2.0,11.0,245.0,17.0,138.0
13,1.0,5.0,250.0,19.0,139.0
14,1.0,10.0,241.0,11.0,140.0
15,5.0,15.0,225.0,22.0,141.0
16,1.0,4.0,207.0,9.0,142.0
17,1.0,10.0,271.0,25.0,143.0
18,1.0,14.0,247.0,16.0,144.0
19,0.0,6.0,263.0,16.0,145.0
20,1.0,11.0,265.0,20.0,146.0
21,1.0,4.0,256.0,15.0,147.0
22,2.0,21.0,229.0,29.0,148.0
23,3.0,12.0,251.0,18.0,149.0
24,1.0,7.0,269.0,18.0,150.0
25,2.0,8.0,282.0,14.0,151.0
26,4.0,14.0,253.0,15.0,152.0
27,2.0,7.0,97.0,11.0,153.0
28,0.0,9.0,160.0,11.0,154.0
29,5.0,15.0,246.0,21.0,155.0
30,3.0,7.0,266.0,16.0,156.0
31,2.0,8.0,289.0,26.0,157.0
32,6.0,11.0,244.0,43.0,158.0
33,1.0,9.0,254.0,20.0,159.0
34,2.0,9.0,262.0,20.0,160.0
35,3.0,8.0,289.0,13.0,161.0
36,4.0,5.0,226.0,14.0,162.0
37,5.0,18.0,276.0,32.0,163.0
38,3.0,6.0,255.0,14.0,164.0
39,1.0,6.0,78.0,6.0,165.0
40,0.0,5.0,161.0,19.0,166.0
41,5.0,19.0,294.0,35.0,167.0
42,0.0,4.0,88.0,4.0,168.0
43,3.0,2.0,164.0,6.0,169.0
44,4.0,22.0,263.0,27.0,170.0
45,7.0,14.0,214.0,34.0,171.0
46,3.0,19.0,275.0,26.0,172.0
47,2.0,11.0,249.0,29.0,173.0
48,0.0,11.0,239.0,21.0,174.0
49,8.0,12.0,222.0,31.0,175.0
50,1.0,9.0,278.0,22.0,176.0
51,4.0,6.0,250.0,10.0,177.0
52,3.0,8.0,192.0,17.0,178.0
53,2.0,12.0,215.0,24.0,179.0
