,DEL,INS,OK,SUB,page_num
144,11.0,23.0,82.0,61.0,153.0
145,16.0,20.0,88.0,66.0,154.0
146,7.0,13.0,82.0,79.0,155.0
147,25.0,25.0,82.0,70.0,156.0
148,25.0,28.0,38.0,101.0,157.0
149,20.0,17.0,66.0,80.0,158.0
150,25.0,30.0,103.0,71.0,159.0
151,25.0,47.0,86.0,69.0,160.0
152,18.0,35.0,98.0,66.0,161.0
153,27.0,29.0,81.0,88.0,162.0
154,21.0,21.0,83.0,73.0,163.0
155,23.0,27.0,72.0,83.0,164.0
156,17.0,29.0,85.0,76.0,165.0
157,1.0,3.0,17.0,9.0,166.0
158,5.0,10.0,72.0,46.0,167.0
159,13.0,24.0,98.0,57.0,168.0
160,16.0,27.0,81.0,77.0,169.0
161,14.0,20.0,80.0,73.0,170.0
162,7.0,14.0,108.0,46.0,171.0
163,10.0,20.0,88.0,61.0,172.0
164,13.0,23.0,67.0,76.0,173.0
165,2.0,4.0,32.0,24.0,174.0
166,6.0,15.0,79.0,56.0,175.0
167,12.0,14.0,100.0,64.0,176.0
168,14.0,26.0,81.0,96.0,177.0
169,10.0,21.0,91.0,76.0,178.0
170,23.0,19.0,101.0,75.0,179.0
171,17.0,18.0,86.0,69.0,180.0
172,16.0,18.0,71.0,87.0,181.0
173,5.0,10.0,104.0,51.0,182.0
174,9.0,12.0,64.0,52.0,183.0
175,15.0,24.0,88.0,74.0,184.0
176,16.0,16.0,69.0,92.0,185.0
